sno,sequence,label,Response,,,,
5874,why did my payment not go through why did it cancel?,reverted_card_payment?,R54,,,,
5875,"hi, i am trying to buy something online, but i think there is some issue in my card. as payment is reverted. please help me in this as i am facing the same issue from last two weeks.",reverted_card_payment?,R54,,,,
5876,what is the reason for my card payment to be reverted?,reverted_card_payment?,R54,,,,
5877,my card payment's cancelled,reverted_card_payment?,R54,,,,
5878,please help me with my card payments which keeps getting reverted whenever i do online shopping. i am having this problem since last two weeks.,reverted_card_payment?,R54,,,,
5879,why did my payment go back to my account when i bought something?,reverted_card_payment?,R54,,,,
5880,"hello, i was contacted by a seller who let me know my money didn't come through on their side. it most certainly came out of my account so i need this looked at immediately because now it has been returned to me!",reverted_card_payment?,R54,,,,
5881,i have cancelled payments to this card.,reverted_card_payment?,R54,,,,
5882,"there's a problem - i bought something about a week or two ago but just today the payment somehow came back into my account! i already received the item though, what's going on here?",reverted_card_payment?,R54,,,,
5883,i see a reverted payment on my account. why has this happened?,reverted_card_payment?,R54,,,,
5884,i think the payment from my card was revereted,reverted_card_payment?,R54,,,,
5885,i think my card payment was reverted,reverted_card_payment?,R54,,,,
5886,how come i can't find my payment?,reverted_card_payment?,R54,,,,
5887,i tried to buy something online but my funds were transferred back to my account. what is happening?,reverted_card_payment?,R54,,,,
5888,why did the funds for one of my purchase come back to my account?,reverted_card_payment?,R54,,,,
5889,why would the app revert my payment?,reverted_card_payment?,R54,,,,
5890,it looks like my card payment was sent back.,reverted_card_payment?,R54,,,,
5891,can you tell me why my card payment was cancelled?,reverted_card_payment?,R54,,,,
5892,"i purchased something and already received it, why hasn't the money taken out?",reverted_card_payment?,R54,,,,
5893,one of my card payments has reverted,reverted_card_payment?,R54,,,,
5894,i was just contacted by a seller that let me know they didn't get my money even though i'm very sure it was removed from my account. now it's back in my account. get this resolved quickly.,reverted_card_payment?,R54,,,,
5895,my card payment has not been withdrawn from my account,reverted_card_payment?,R54,,,,
5896,my card payment was reverted,reverted_card_payment?,R54,,,,
5897,i just got refunded for my purchase over two weeks ago,reverted_card_payment?,R54,,,,
5898,i paid two weeks ago and just got refunded,reverted_card_payment?,R54,,,,
5899,my card payment was cancelled.  why?,reverted_card_payment?,R54,,,,
5900,"i seem to have a problem here, i bought something about a 2 weeks ago and just now received the payment back into my account and i've already received the item. can you tell me what is going on here?",reverted_card_payment?,R54,,,,
5901,why has my money been returned back to my card.,reverted_card_payment?,R54,,,,
5902,"i've got a weird problem: i purchased something a week or maybe it was two weeks ago, and the funds have come back into my account! can you explain this?",reverted_card_payment?,R54,,,,
5903,"i purchased something and the seller hasn't received the money yet, but it has been deducted from my account.",reverted_card_payment?,R54,,,,
5904,i think a payment i made with a card was cancelled.,reverted_card_payment?,R54,,,,
5905,i notice that i have a card payment that's been cancelled.,reverted_card_payment?,R54,,,,
5906,i did a payment but the app cancelled it.,reverted_card_payment?,R54,,,,
5907,i am not able to make a purchase because there is an issue with my card,reverted_card_payment?,R54,,,,
5908,explain why a card payment would be cancelled?,reverted_card_payment?,R54,,,,
5909,what happens if my card payment is cancelled?,reverted_card_payment?,R54,,,,
5910,why would a merchant revert my payment?,reverted_card_payment?,R54,,,,
5911,what happens if a merchant doesn't accept  you payment?,reverted_card_payment?,R54,,,,
5912,"my card payment reverted back, i think.",reverted_card_payment?,R54,,,,
5913,i sent a payment but now it's not showing up.,reverted_card_payment?,R54,,,,
5914,"i'm not sure what is going on here. i've received payment back into my account  for an item i've already received, from about 2 weeks ago.",reverted_card_payment?,R54,,,,
5915,why was my card payment reversed?,reverted_card_payment?,R54,,,,
5916,why have i received a rebate for my payment after a week?,reverted_card_payment?,R54,,,,
5917,"around one or two weeks ago i purchased something but there's seems to be an issue. i have already received one of the items, but today the money was placed back into my account. what is happening?",reverted_card_payment?,R54,,,,
5918,why wasn't my payment accepted by the app,reverted_card_payment?,R54,,,,
5919,why would a merchant revert a card payment?,reverted_card_payment?,R54,,,,
5920,"hi, i am facing issue with my card payment while shopping online as payment is getting reverted. i am struggling with this issue around two weeks. please advise.",reverted_card_payment?,R54,,,,
5921,did a card payment that i made get cancelled?,reverted_card_payment?,R54,,,,
5922,"i think a card payment i made was cancelled, can you check?",reverted_card_payment?,R54,,,,
5923,a seller is stating that they haven't received money yet when the money has already deducted from my account.,reverted_card_payment?,R54,,,,
5924,i an not sure but it looks as if a card payment i made was cancelled.,reverted_card_payment?,R54,,,,
5925,the money is still in my account even though i already paid -- i don't understand what happened.,reverted_card_payment?,R54,,,,
5926,my card payment might have been reverted.,reverted_card_payment?,R54,,,,
5927,"i noticed my card payment was cancelled, can you tell me why?",reverted_card_payment?,R54,,,,
5928,i am not able to purchase anything online! i have been using my card on multiple sites over a period of two weeks and none of the payments have gone through. why is this happening?,reverted_card_payment?,R54,,,,
5929,i believe my card payment has reverted,reverted_card_payment?,R54,,,,
5930,what do i do if my payment was reverted?,reverted_card_payment?,R54,,,,
5931,my payment was stopped,reverted_card_payment?,R54,,,,
5932,my payment did not go through because the app reverted it,reverted_card_payment?,R54,,,,
5933,was my card payment reverted?,reverted_card_payment?,R54,,,,
5934,is it possible that my card payment was reverted?,reverted_card_payment?,R54,,,,
5935,is it possible for me to change my pin number?,change_pin,You can check the age policy in our APP or website2,,,,
5936,what are the steps to change my pin to something else?,change_pin,You can check the age policy in our APP or website2,,,,
5937,in what way can i change my pin and where do i need to be?,change_pin,You can check the age policy in our APP or website2,,,,
5938,can i change my pin at any cash machines?,change_pin,You can check the age policy in our APP or website2,,,,
5939,can i change my pin abroad?,change_pin,You can check the age policy in our APP or website2,,,,
5940,do i have to go to the bank to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5941,if i want to can i set up a new pin?,change_pin,You can check the age policy in our APP or website2,,,,
5942,can i change my pin at my local bank?,change_pin,You can check the age policy in our APP or website2,,,,
5943,"if i wanted to change my pin, how would i do that?",change_pin,You can check the age policy in our APP or website2,,,,
5944,if i want to select a new pin what do i do?,change_pin,You can check the age policy in our APP or website2,,,,
5945,do i need to speak to a representative to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5946,can i pick a new pin?,change_pin,You can check the age policy in our APP or website2,,,,
5947,where can i update my pin number?,change_pin,You can check the age policy in our APP or website2,,,,
5948,can i change my pin remotely?,change_pin,You can check the age policy in our APP or website2,,,,
5949,i need to change my card pin.,change_pin,You can check the age policy in our APP or website2,,,,
5950,if i want to change my pin number can i directly from an atm?,change_pin,You can check the age policy in our APP or website2,,,,
5951,are there any specific cash machines that i have to go to in order to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5952,can i change my pin at any atm?,change_pin,You can check the age policy in our APP or website2,,,,
5953,can i change my pin at an atm?,change_pin,You can check the age policy in our APP or website2,,,,
5954,can i change my pin without being physically present?,change_pin,You can check the age policy in our APP or website2,,,,
5955,i want to choose a new pin.,change_pin,You can check the age policy in our APP or website2,,,,
5956,is there a way yo change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5957,can i change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5958,do i need to go to a physical bank to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5959,do i need to go to an office to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5960,which atm's am i able to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5961,can i change my pin without going to a bank?,change_pin,You can check the age policy in our APP or website2,,,,
5962,can my pin changed remotely without visiting a bank?,change_pin,You can check the age policy in our APP or website2,,,,
5963,which countries can i change my pin in?,change_pin,You can check the age policy in our APP or website2,,,,
5964,i want a new pin please.,change_pin,You can check the age policy in our APP or website2,,,,
5965,can i change my pin at a nearby atm when in spain? i think someone saw my pin and i need to change it but am on vacation.,change_pin,You can check the age policy in our APP or website2,,,,
5966,is there a location where i can change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5967,i am on vacation in spain and need to change my pin.,change_pin,You can check the age policy in our APP or website2,,,,
5968,how can i change my pin even though i'm out of the country in austria at the moment?,change_pin,You can check the age policy in our APP or website2,,,,
5969,can i change my pin in austria?,change_pin,You can check the age policy in our APP or website2,,,,
5970,can i change my in at all atm's?,change_pin,You can check the age policy in our APP or website2,,,,
5971,i'm travelling abroad but i've run into a situation where i need to change my pin immediately. can i do this from here?,change_pin,You can check the age policy in our APP or website2,,,,
5972,i must change my pin as soon as possible.,change_pin,You can check the age policy in our APP or website2,,,,
5973,"i think my pin has been compromised, what do i do?",change_pin,You can check the age policy in our APP or website2,,,,
5974,where do i need to go to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5975,can i change my pin on my phone?,change_pin,You can check the age policy in our APP or website2,,,,
5976,help me with a pin change.,change_pin,You can check the age policy in our APP or website2,,,,
5977,i want to change my pin - do i need to be in a bank?,change_pin,You can check the age policy in our APP or website2,,,,
5978,how do i change the pin?,change_pin,You can check the age policy in our APP or website2,,,,
5979,where can i change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5980,change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5981,can you tell me where  can change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5982,can i change my pin at a cash machine?,change_pin,You can check the age policy in our APP or website2,,,,
5983,is it possible to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5984,i really need to know how to change my pin.,change_pin,You can check the age policy in our APP or website2,,,,
5985,is going to a bank only way to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5986,how can i reset my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5987,is it possible to change my pin if i am out of the country?,change_pin,You can check the age policy in our APP or website2,,,,
5988,how can i set a new pin.,change_pin,You can check the age policy in our APP or website2,,,,
5989,are there cash machines where i can change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5990,"i can't freeze my account as i need the card as i am traveling, how do i change my pin?",change_pin,You can check the age policy in our APP or website2,,,,
5991,"while on vacation in spain i think someone saw my pin and i now need to change it, can i do this at an atm in spain?",change_pin,You can check the age policy in our APP or website2,,,,
5992,how do i go about changing my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5993,am i able to change my pin at certain cash machines?,change_pin,You can check the age policy in our APP or website2,,,,
5994,your atm pin can be changed at any visa or mastercard atm with pin services. certain countries don't support atm pin changes.,change_pin,You can check the age policy in our APP or website2,,,,
5995,i am on vacation in spain and think someone saw my pin when… can i change it at a local atm?,change_pin,You can check the age policy in our APP or website2,,,,
5996,i'm on vacation in europe but i desperately need to change my pin. can i do this from abroad?,change_pin,You can check the age policy in our APP or website2,,,,
5997,can i reset my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5998,at what cash machines can i change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
5999,i want to change my pin.,change_pin,You can check the age policy in our APP or website2,,,,
6000,what steps do i have to take to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
6001,i would like to change the the pin on my card.,change_pin,You can check the age policy in our APP or website2,,,,
6002,"i'm in austria right now, but i really need to change my pin right now. can i do this even though i'm in another country?",change_pin,You can check the age policy in our APP or website2,,,,
6003,how can i alteration my pin?,change_pin,You can check the age policy in our APP or website2,,,,
6004,i want to create a new pin.,change_pin,You can check the age policy in our APP or website2,,,,
6005,do i need to go to a physical bank to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
6006,may i change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
6007,please help me change my pin.,change_pin,You can check the age policy in our APP or website2,,,,
6008,set a new pin please.,change_pin,You can check the age policy in our APP or website2,,,,
6009,how do i change my pin abroad?,change_pin,You can check the age policy in our APP or website2,,,,
6010,how can i change my old pin to a new one?,change_pin,You can check the age policy in our APP or website2,,,,
6011,changing my pin,change_pin,You can check the age policy in our APP or website2,,,,
6012,please let me know how to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
6013,can i change my pin without going to a bank branch?,change_pin,You can check the age policy in our APP or website2,,,,
6014,tell me how to setup a new pin.,change_pin,You can check the age policy in our APP or website2,,,,
6015,can my pin be changed in any cash machine?,change_pin,You can check the age policy in our APP or website2,,,,
6016,can you tell me what i need to do to have my pin changed?,change_pin,You can check the age policy in our APP or website2,,,,
6017,am i allowed to change my pin anywhere?,change_pin,You can check the age policy in our APP or website2,,,,
6018,help me change my pin.,change_pin,You can check the age policy in our APP or website2,,,,
6019,are their certain cash machines where i can change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
6020,how can i change my pin?  help.,change_pin,You can check the age policy in our APP or website2,,,,
6021,do you know how to change my card pin?,change_pin,You can check the age policy in our APP or website2,,,,
6022,where do i go to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
6023,how do i change my pin while traveling?,change_pin,You can check the age policy in our APP or website2,,,,
6024,can i change my pin if i want to?,change_pin,You can check the age policy in our APP or website2,,,,
6025,what atms will allow me to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
6026,"your card pin can be changed at any visa or mastercard atm with pin services, excluding countries such as belgium, luxembourg, austria, germany, spain, and france.",change_pin,You can check the age policy in our APP or website2,,,,
6027,do i have to go to an actual bank to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
6028,"can i change my pin at atms?  if so, what ones?",change_pin,You can check the age policy in our APP or website2,,,,
6029,can i change my card pin?,change_pin,You can check the age policy in our APP or website2,,,,
6030,which atms allow me to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
6031,is there a way to change my pin without having to go to the bank?,change_pin,You can check the age policy in our APP or website2,,,,
6032,tell me what atms allow me to change my pin.,change_pin,You can check the age policy in our APP or website2,,,,
6033,can i change my pin on holiday?,change_pin,You can check the age policy in our APP or website2,,,,
6034,please tell me how to change my pin.,change_pin,You can check the age policy in our APP or website2,,,,
6035,at what atm can i change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
6036,"if i am not in the country and i need to change my pin, how can this be done?",change_pin,You can check the age policy in our APP or website2,,,,
6037,what do i have to do to change my pin?,change_pin,You can check the age policy in our APP or website2,,,,
6038,can i change my pin number at a cash machine?,change_pin,You can check the age policy in our APP or website2,,,,
6039,is there something blocking me from making transfers,beneficiary_not_allowed,R8,,,,
6040,what are the reasons for my beneficiary not being allowed?,beneficiary_not_allowed,R8,,,,
6041,is there something wrong with the transferring functions? i keep trying to transfer funds and only get an error message.,beneficiary_not_allowed,R8,,,,
6042,why was i not allowed to do a transfer to a beneficiary?,beneficiary_not_allowed,R8,,,,
6043,i got a message that my transfer is not possible.  what is happening?  i need this to go through please.,beneficiary_not_allowed,R8,,,,
6044,what is the reason for my beneficiary to be disallowed?,beneficiary_not_allowed,R8,,,,
6045,i tried transferring to an account but it won't let me.,beneficiary_not_allowed,R8,,,,
6046,it's not letting me transfer money to my beneficiery.,beneficiary_not_allowed,R8,,,,
6047,my transfer to an account failed.,beneficiary_not_allowed,R8,,,,
6048,why is my beneficiary not allowed?,beneficiary_not_allowed,R8,,,,
6049,my beneficiary is not allowed?  why?,beneficiary_not_allowed,R8,,,,
6050,i tried to transfer funds to a beneficiary and was denied. can you tell me why?,beneficiary_not_allowed,R8,,,,
6051,what is the reason i couldn't do a transfer to a beneficiary?,beneficiary_not_allowed,R8,,,,
6052,i got a message that i cannot name x as a beneficiary.,beneficiary_not_allowed,R8,,,,
6053,why am i not allowed to add a certain beneficiary?,beneficiary_not_allowed,R8,,,,
6054,why can't my beneficiary access my account?,beneficiary_not_allowed,R8,,,,
6055,i'm trying to purchase crypto via the app. i haven't been able to get it to go through. am i doing something wrong?,beneficiary_not_allowed,R8,,,,
6056,my beneficiary didn't receive my transfer,beneficiary_not_allowed,R8,,,,
6057,why didnt a transfer to my account process,beneficiary_not_allowed,R8,,,,
6058,why can i not do a  transfer,beneficiary_not_allowed,R8,,,,
6059,why didn't my transfer to a beneficiary go through?,beneficiary_not_allowed,R8,,,,
6060,why has my beneficiary been denied?,beneficiary_not_allowed,R8,,,,
6061,i need to transfer to my account and cant.,beneficiary_not_allowed,R8,,,,
6062,why am i not allowed to transfer money to my cryptocurrency exchange?,beneficiary_not_allowed,R8,,,,
6063,what are the reasons why you would not be able to process a payment,beneficiary_not_allowed,R8,,,,
6064,why can't i transfer to another account?,beneficiary_not_allowed,R8,,,,
6065,are there restrictions to transfers to certain accounts?,beneficiary_not_allowed,R8,,,,
6066,please tell me why i am having problems transferring to a beneficiary.,beneficiary_not_allowed,R8,,,,
6067,i wanted to purchase some crypto. the app will not let me. what's going on here? i really want to make this exchange.,beneficiary_not_allowed,R8,,,,
6068,my attempted transfer keeps kicking back with an error message.  could you please help me to resolve this?,beneficiary_not_allowed,R8,,,,
6069,i just got an error message saying my transfer is not possible? why is that? i've transferred money before and it worked without problem,beneficiary_not_allowed,R8,,,,
6070,why is my beneficiary being denies?,beneficiary_not_allowed,R8,,,,
6071,i want a reason as to why my beneficiary is not allowed?,beneficiary_not_allowed,R8,,,,
6072,"hi, i am interested buying crypto currency but unable to purchase it through the application. i do want to do the exchange, could you please let me know what is the problem?",beneficiary_not_allowed,R8,,,,
6073,why can't a beneficiary receive a money transfer from me?,beneficiary_not_allowed,R8,,,,
6074,why won't my transfer to another account work?,beneficiary_not_allowed,R8,,,,
6075,my account transfer was not cleared.,beneficiary_not_allowed,R8,,,,
6076,"i am getting an error stating my transfer is not possible while transferring money. let me know the issue as its the first time i am getting error, earlier it used to work.",beneficiary_not_allowed,R8,,,,
6077,i wasn't able to do a transfer to an account,beneficiary_not_allowed,R8,,,,
6078,why would a transfer to an account not be allowed?,beneficiary_not_allowed,R8,,,,
6079,why is a transfer to beneficiary not possible?,beneficiary_not_allowed,R8,,,,
6080,why did my transfer to a beneficiary fail?,beneficiary_not_allowed,R8,,,,
6081,explain why i can't do a transfer to an account.,beneficiary_not_allowed,R8,,,,
6082,why can't my beneficiary get access?,beneficiary_not_allowed,R8,,,,
6083,i'm suddenly getting an error while attempting a transfer that it isn't possible. why? i've done it before.,beneficiary_not_allowed,R8,,,,
6084,i cannot make a transfer to another account.,beneficiary_not_allowed,R8,,,,
6085,why can't i transfer money to a beneficiary,beneficiary_not_allowed,R8,,,,
6086,why didnt my account allow a transfer,beneficiary_not_allowed,R8,,,,
6087,are transfers to a beneficiary possible,beneficiary_not_allowed,R8,,,,
6088,why are you not accepting my transfer!! i've tried a couple times already now and it just keeps showing an error message,beneficiary_not_allowed,R8,,,,
6089,will a beneficiary not accept a transfer?,beneficiary_not_allowed,R8,,,,
6090,why would a transfer to a beneficiary not go through?,beneficiary_not_allowed,R8,,,,
6091,for what reason can i not transfer money to a beneficiary?,beneficiary_not_allowed,R8,,,,
6092,what happens when a beneficiary can't receive my transfer?,beneficiary_not_allowed,R8,,,,
6093,i tried to transfer cryptocurrency into my account but was denied,beneficiary_not_allowed,R8,,,,
6094,why wasn't my payment to beneficiary x approved?,beneficiary_not_allowed,R8,,,,
6095,my transfer to a beneficiary did not go through.  why?,beneficiary_not_allowed,R8,,,,
6096,i really was trying to complete this exhange. i was trying to purchase some crypto but the app won't allow me to do it. can you tell me what's going on here?,beneficiary_not_allowed,R8,,,,
6097,why won't you let me name x as a beneficiary?,beneficiary_not_allowed,R8,,,,
6098,why couldn't i transfer funds to my beneficiary?,beneficiary_not_allowed,R8,,,,
6099,why can't i transfer money to a beneficiery?,beneficiary_not_allowed,R8,,,,
6100,am i allowed to transfer money to a beneficiary?,beneficiary_not_allowed,R8,,,,
6101,why didn't my transfer to a beneficiary happen?,beneficiary_not_allowed,R8,,,,
6102,a transfer was not allowed to an account.,beneficiary_not_allowed,R8,,,,
6103,why can't i use this beneficiary?,beneficiary_not_allowed,R8,,,,
6104,"i want to transfer money to a beneficiary, but i couldn't.",beneficiary_not_allowed,R8,,,,
6105,my funds are not transferring to my bank. why is this not working?,beneficiary_not_allowed,R8,,,,
6106,i am trying  to  transfer and  it has been  stopped why is  that,beneficiary_not_allowed,R8,,,,
6107,"this is frustrating, i'm at work and my transfers are not going through. i keep getting an error message, i do not have time for this.",beneficiary_not_allowed,R8,,,,
6108,i am trying to complete a transfer but i keep getting an error message.,beneficiary_not_allowed,R8,,,,
6109,"i normally have no issues making transfers, so why am i suddenly being told it is not possible?",beneficiary_not_allowed,R8,,,,
6110,my account did not allow the transfer.,beneficiary_not_allowed,R8,,,,
6111,"why is my transfer not working? i tried multiple times to transfer money, and all that happens is an error message pops up.",beneficiary_not_allowed,R8,,,,
6112,why is allowance not being given to my beneficiary?,beneficiary_not_allowed,R8,,,,
6113,i have been trying to exchange this for crypto but the app won't work could you please help me?,beneficiary_not_allowed,R8,,,,
6114,the transfer to my account was not allowed.,beneficiary_not_allowed,R8,,,,
6115,i need to move money to another beneficiary. why is it not working?,beneficiary_not_allowed,R8,,,,
6116,i don't understand why you aren't accepting my transfer. after a couple times trying i'm still getting an error message.,beneficiary_not_allowed,R8,,,,
6117,i was unable to transfer money to a beneficiary.,beneficiary_not_allowed,R8,,,,
6118,why can't i use my beneficiary?,beneficiary_not_allowed,R8,,,,
6119,why is this beneficiary being rejected?,beneficiary_not_allowed,R8,,,,
6120,"i have to transfer money over to my mother, and i have tried numerous times and all that keeps happening is error messages.",beneficiary_not_allowed,R8,,,,
6121,why did my account decline a incoming transfer,beneficiary_not_allowed,R8,,,,
6122,why will my transfer not go through?!  keep getting an error message.,beneficiary_not_allowed,R8,,,,
6123,my transfer to a beneficiary was rejected.,beneficiary_not_allowed,R8,,,,
6124,i wasn't allowed to transfer to my account,beneficiary_not_allowed,R8,,,,
6125,i was trying to purchase some crypto and the app won't allow me to do it. what's the deal with this? i really wanted to complete the exchange.,beneficiary_not_allowed,R8,,,,
6126,i have made several unsuccessful attempts to make a transfer.  i'm getting frustrated at getting error messages and it not going through.,beneficiary_not_allowed,R8,,,,
6127,my money didnt go through after i transferred.,beneficiary_not_allowed,R8,,,,
6128,i tried transferring to an account but it didn't go through. what happened?,beneficiary_not_allowed,R8,,,,
6129,i cant transfer money into my account,beneficiary_not_allowed,R8,,,,
6130,why can't my beneficiary make transactions?,beneficiary_not_allowed,R8,,,,
6131,why can't i add any beneficiary i choose?,beneficiary_not_allowed,R8,,,,
6132,why am i unable to transfer money when i was able to before?,beneficiary_not_allowed,R8,,,,
6133,"hello i am unable to exchange the crypto currency through the app, i am very keen to buy. please let me know the issue.    interested buying crypto currency but i am unable to purchase it through the application,i do want to do the exchange, could you please let me know what is the problem?",beneficiary_not_allowed,R8,,,,
6134,why is a transfer to a beneficiary not possible?,beneficiary_not_allowed,R8,,,,
6135,can you please explain why my beneficiary is not allowed?,beneficiary_not_allowed,R8,,,,
6136,"i tried transferring money to a beneficiary, however, i was unsuccessful.",beneficiary_not_allowed,R8,,,,
6137,why can i not do a transfer to a beneficiary?,beneficiary_not_allowed,R8,,,,
6138,why wasn't a transfer to account approved,beneficiary_not_allowed,R8,,,,
6139,"i was trying to make a transfer and got an error message telling me it was not possible to make the transfer. this has never happened before, what happened?",beneficiary_not_allowed,R8,,,,
6140,why is my beneficiary not being allowed to get payment services?,beneficiary_not_allowed,R8,,,,
6141,"i have tried to submit a transfer a couple of times now, and for some reason, it continues to be unsuccessful. do you know why this may be?",beneficiary_not_allowed,R8,,,,
6142,i could not transfer funds to a beneficiary; is there a problem with your software?,beneficiary_not_allowed,R8,,,,
6143,why is my beneficiary not working?,beneficiary_not_allowed,R8,,,,
6144,why can't you allow my beneficiary?,beneficiary_not_allowed,R8,,,,
6145,why couldn't i transfer to a beneficiairy?,beneficiary_not_allowed,R8,,,,
6146,i couldn't transfer to an account.,beneficiary_not_allowed,R8,,,,
6147,my transfer failed to a beneficiary,beneficiary_not_allowed,R8,,,,
6148,why was i denied the option to transfer money to a selected beneficiary?,beneficiary_not_allowed,R8,,,,
6149,i keep getting an error message when i'm trying to transfer funds! why aren't you accepting that?,beneficiary_not_allowed,R8,,,,
6150,why is this not letting me exchange crypto? i need help making this transaction go through.,beneficiary_not_allowed,R8,,,,
6151,i could not transfer to a beneficiary,beneficiary_not_allowed,R8,,,,
6152,why  am i being told this  transfer will not  go thru,beneficiary_not_allowed,R8,,,,
6153,i couldn't transfer money to a beneficiery,beneficiary_not_allowed,R8,,,,
6154,"while transferring money, its getting error out as my transfer is not possible. please help me in this as earlier i was able to do it successfully.",beneficiary_not_allowed,R8,,,,
6155,"hi,  is there any problem with app? as i am facing some issues with the exchange of crypto currency. i am extremely interested in buying.",beneficiary_not_allowed,R8,,,,
6156,"hi, i'm trying to by some crypto and the app isn't allowing it. i really want to exchange this, what am i doing wrong?",beneficiary_not_allowed,R8,,,,
6157,my account transfer was blocked.,beneficiary_not_allowed,R8,,,,
6158,what is preventing me from adding a specific beneficiary?,beneficiary_not_allowed,R8,,,,
6159,"i couldn't transfer money to my bank, why not?",beneficiary_not_allowed,R8,,,,
6160,how can i transfer money to a beneficiary?,beneficiary_not_allowed,R8,,,,
6161,it shows that the transfer on my account wasn't allowed.,beneficiary_not_allowed,R8,,,,
6162,could you please explain why i received a message that my transfer is not possible? i've never had any problems making a transfer in the past.,beneficiary_not_allowed,R8,,,,
6163,hi i received an error message informing me about the transaction failure. i have done the money transfer before and it never failed. please let me know what is the issue this time.,beneficiary_not_allowed,R8,,,,
6164,why would i receive an error that my transfer isn't possible when i've done it before?,beneficiary_not_allowed,R8,,,,
6165,my card isn't letting me purchase something and i wanted to know why.,beneficiary_not_allowed,R8,,,,
6166,why isn't my beneficiary allowed?,beneficiary_not_allowed,R8,,,,
6167,is a transfer to a beneficiary allowed?,beneficiary_not_allowed,R8,,,,
6168,what are then rules on beneficiaries?,beneficiary_not_allowed,R8,,,,
6169,why can't i buy cryptocurrency on the app?,beneficiary_not_allowed,R8,,,,
6170,payment did not process,beneficiary_not_allowed,R8,,,,
6171,i've been trying to make a transfer and it hasn't gone through. now i am receiving an error message.  what is the problem?,beneficiary_not_allowed,R8,,,,
6172,i am having trouble transferring money to a beneficiery.,beneficiary_not_allowed,R8,,,,
6173,"why won't you take my transfer, i keep getting an error message.",beneficiary_not_allowed,R8,,,,
6174,beneficiary transfer problems?,beneficiary_not_allowed,R8,,,,
6175,why would my beneficiary not be allowed?,beneficiary_not_allowed,R8,,,,
6176,"i was transferring some money to a friend, which i thought would be free, but i see there is a charge.  what's up with that?",transfer_fee_charged,R65,,,,
6177,"there is a fee for a transfer, please explain that to me.",transfer_fee_charged,R65,,,,
6178,i didn't know there was a charge for tranferring. what is the charge?,transfer_fee_charged,R65,,,,
6179,"i transferred money, why was charged for an extra fee?",transfer_fee_charged,R65,,,,
6180,when i made a transfer i was charged extra.,transfer_fee_charged,R65,,,,
6181,is there a fee that comes with transfers?,transfer_fee_charged,R65,,,,
6182,i shouldn't be charged any fee for transferring .,transfer_fee_charged,R65,,,,
6183,i've been using my account while abroad for a while but only recently i've been charged a fee. why am i only being charged a fee now.,transfer_fee_charged,R65,,,,
6184,why was i charged extra when transferring?,transfer_fee_charged,R65,,,,
6185,during the last month i used this account to make payments for my place abroad. i noticed the fees have increased and i wonder why. shouldn't frequent users have less fees as incentive to keep using instead of increasing them out of nowhere?,transfer_fee_charged,R65,,,,
6186,why did it cost money to transfer funds?,transfer_fee_charged,R65,,,,
6187,what kind of fees will i pay when i transfer?,transfer_fee_charged,R65,,,,
6188,my transaction went through but i was charged a fee. why?,transfer_fee_charged,R65,,,,
6189,"a transfer i sent was received in less than the full amount i originally sent, and now i have to send additional funds to cover the full amount. what happened?",transfer_fee_charged,R65,,,,
6190,should i be seeing a fee applied for my money transfer?,transfer_fee_charged,R65,,,,
6191,can you please tell me why i was charged an extra fee on my transfer?,transfer_fee_charged,R65,,,,
6192,"i made a transfer and the receiver said an amount was received, but not exactly the same as the right amount. i now have to transfer more to get the remainder to the receiver. can you alert me about this. what's been happening?",transfer_fee_charged,R65,,,,
